,kommunenummer,RR,LL,UL
328,5415,0.000101608,4.65E-10,0.000343269
329,5416,0.00011014,1.15E-09,0.000549404
330,5417,0.000110183,6.94E-10,0.000434377
331,5418,0.005542986,2.97E-05,0.031756994
332,5419,0.000139867,1.29E-09,0.000686922
333,5420,0.000130023,4.92E-10,0.000430187
334,5421,0.887287969,0.761661198,1.021454655
335,5422,0.004633474,1.37E-05,0.028592105
336,5423,0.000137987,2.92E-10,0.000426332
337,5424,0.000101876,4.50E-10,0.000406835
338,5425,8.91E-05,5.21E-10,0.000325644
339,5426,3.69E-05,4.76E-11,9.22E-05
340,5427,7.21E-05,8.96E-11,0.000184952
341,5428,0.005469363,6.79E-06,0.036938018
342,5429,3.39E-05,7.29E-11,9.50E-05
343,5430,3.62E-05,5.62E-11,9.43E-05
344,5432,5.64E-05,9.15E-11,0.00014982
345,5433,4.77E-05,9.94E-11,0.000131509
346,5434,3.91E-05,5.34E-11,9.98E-05
347,5435,4.23E-05,8.88E-11,0.000125128
348,5436,5.41E-05,1.76E-10,0.000184146
349,5437,4.58E-05,1.17E-10,0.000138264
350,5438,3.37E-05,4.73E-11,8.59E-05
351,5439,5.09E-05,5.50E-11,0.00012179
352,5440,4.37E-05,5.86E-11,0.000111142
353,5441,3.60E-05,8.65E-11,0.000108166
354,5442,2.67E-05,2.92E-11,6.39E-05
355,5443,3.58E-05,5.55E-11,9.50E-05
356,5444,0.003450738,3.53E-06,0.02327047
